created_at,entry_id,Temperature,RH,PM2.5,PM10
2025-01-02 06:56:20 +0530,2163,,,50.8,64.3
2025-01-02 06:56:43 +0530,2164,,,51.9,67.3
2025-01-02 06:57:05 +0530,2165,,,51.3,66.0
2025-01-02 06:57:28 +0530,2166,,,50.3,64.0
2025-01-02 06:57:50 +0530,2167,,,49.8,65.3
2025-01-02 06:58:13 +0530,2168,,,50.1,66.2
2025-01-02 06:58:35 +0530,2169,,,50.9,65.9
2025-01-02 06:58:58 +0530,2170,,,51.3,66.2
2025-01-02 06:59:20 +0530,2171,,,50.9,63.8
2025-01-02 06:59:43 +0530,2172,,,48.8,64.0
2025-01-02 07:00:06 +0530,2173,,,50.6,66.7
2025-01-02 07:00:28 +0530,2174,,,50.5,67.2
2025-01-02 07:00:50 +0530,2175,,,50.2,66.3
2025-01-02 07:01:13 +0530,2176,,,49.4,64.1
2025-01-02 07:01:35 +0530,2177,,,50.7,64.6
2025-01-02 07:01:58 +0530,2178,,,49.9,65.7
2025-01-02 07:02:20 +0530,2179,,,48.2,63.3
2025-01-02 07:02:43 +0530,2180,,,48.9,64.2
2025-01-02 07:03:05 +0530,2181,,,48.4,62.2
2025-01-02 07:03:28 +0530,2182,,,48.9,63.1
2025-01-02 07:03:50 +0530,2183,,,49.2,64.2
2025-01-02 07:04:13 +0530,2184,,,49.8,65.0
2025-01-02 07:04:35 +0530,2185,,,51.1,65.8
2025-01-02 07:04:58 +0530,2186,,,49.5,63.2
2025-01-02 07:05:20 +0530,2187,,,49.6,65.3
2025-01-02 07:05:43 +0530,2188,,,49.6,65.3
2025-01-02 07:06:05 +0530,2189,,,49.1,63.9
2025-01-02 07:06:28 +0530,2190,,,48.6,63.3
2025-01-02 07:06:50 +0530,2191,,,51.2,65.2
2025-01-02 07:07:12 +0530,2192,,,49.2,63.8
2025-01-02 07:07:35 +0530,2193,,,48.4,62.4
2025-01-02 07:07:57 +0530,2194,,,50.5,66.4
2025-01-02 07:08:20 +0530,2195,,,49.0,64.5
2025-01-02 07:08:42 +0530,2196,,,48.4,64.3
2025-01-02 07:09:05 +0530,2197,,,50.7,66.9
2025-01-02 07:09:27 +0530,2198,,,50.9,65.8
2025-01-02 07:09:50 +0530,2199,,,49.1,65.6
2025-01-02 07:10:12 +0530,2200,,,49.9,65.8
2025-01-02 07:10:35 +0530,2201,,,50.9,66.6
2025-01-02 07:10:57 +0530,2202,,,49.7,63.1
2025-01-02 07:11:20 +0530,2203,,,50.3,65.5
2025-01-02 07:11:42 +0530,2204,,,48.8,64.4
2025-01-02 07:12:05 +0530,2205,,,49.1,63.2
2025-01-02 07:12:27 +0530,2206,,,49.1,63.0
2025-01-02 07:12:49 +0530,2207,,,47.2,60.5
2025-01-02 07:13:12 +0530,2208,,,47.1,62.8
2025-01-02 07:13:34 +0530,2209,,,48.1,63.4
2025-01-02 07:13:57 +0530,2210,,,48.1,63.6
2025-01-02 07:14:19 +0530,2211,,,48.7,64.2
2025-01-02 07:14:42 +0530,2212,,,47.8,63.2
2025-01-02 07:15:04 +0530,2213,,,47.1,61.6
2025-01-02 07:15:27 +0530,2214,,,48.0,64.5
2025-01-02 07:15:49 +0530,2215,,,48.3,63.2
2025-01-02 07:16:12 +0530,2216,,,49.0,63.4
2025-01-02 07:16:34 +0530,2217,,,49.1,64.6
2025-01-02 07:16:57 +0530,2218,,,47.1,62.4
2025-01-02 07:17:19 +0530,2219,,,48.3,62.5
2025-01-02 07:17:42 +0530,2220,,,49.6,63.3
2025-01-02 07:18:04 +0530,2221,,,49.3,63.4
2025-01-02 07:18:27 +0530,2222,,,47.7,62.3
2025-01-02 07:18:49 +0530,2223,,,47.5,61.8
2025-01-02 07:19:12 +0530,2224,,,46.9,62.7
2025-01-02 07:19:35 +0530,2225,,,47.3,61.1
2025-01-02 07:19:58 +0530,2226,,,48.8,64.5
2025-01-02 07:20:20 +0530,2227,,,49.4,64.4
2025-01-02 07:20:42 +0530,2228,,,48.2,61.2
2025-01-02 07:21:05 +0530,2229,,,48.5,62.6
2025-01-02 07:21:27 +0530,2230,,,46.9,62.6
2025-01-02 07:21:50 +0530,2231,,,47.8,63.2
2025-01-02 07:22:12 +0530,2232,,,47.1,63.8
2025-01-02 07:22:35 +0530,2233,,,47.9,63.4
2025-01-02 07:22:57 +0530,2234,,,48.3,64.0
2025-01-02 07:23:20 +0530,2235,,,49.1,64.7
2025-01-02 07:23:42 +0530,2236,,,47.7,61.9
2025-01-02 07:24:04 +0530,2237,,,46.3,60.6
2025-01-02 07:24:27 +0530,2238,,,46.6,60.3
2025-01-02 07:24:49 +0530,2239,,,45.7,58.9
2025-01-02 07:25:12 +0530,2240,,,46.6,61.3
2025-01-02 07:25:34 +0530,2241,,,47.4,60.9
2025-01-02 07:25:57 +0530,2242,,,46.9,62.5
2025-01-02 07:26:19 +0530,2243,,,46.5,61.4
2025-01-02 07:26:42 +0530,2244,,,47.3,61.9
2025-01-02 07:27:05 +0530,2245,,,47.2,62.1
2025-01-02 07:27:27 +0530,2246,,,46.5,61.6
2025-01-02 07:27:49 +0530,2247,,,47.1,60.1
2025-01-02 07:28:12 +0530,2248,,,45.8,57.9
2025-01-02 07:28:34 +0530,2249,,,45.7,59.1
2025-01-02 07:28:57 +0530,2250,,,47.6,61.6
2025-01-02 07:29:19 +0530,2251,,,47.4,63.1
2025-01-02 07:29:42 +0530,2252,,,47.9,63.5
2025-01-02 07:30:05 +0530,2253,,,47.3,62.3
2025-01-02 07:30:27 +0530,2254,,,47.7,63.5
2025-01-02 07:30:49 +0530,2255,,,47.3,59.5
2025-01-02 07:31:12 +0530,2256,,,47.5,60.6
2025-01-02 07:31:35 +0530,2257,,,47.7,61.2
2025-01-02 07:31:57 +0530,2258,,,45.8,59.7
2025-01-02 07:32:20 +0530,2259,,,46.3,60.4
2025-01-02 07:32:42 +0530,2260,,,46.8,59.8
2025-01-02 07:33:05 +0530,2261,,,47.7,60.4
2025-01-02 07:33:27 +0530,2262,,,46.4,61.6
2025-01-02 07:33:50 +0530,2263,,,46.3,61.1
2025-01-02 07:34:12 +0530,2264,,,46.3,60.0
2025-01-02 07:34:35 +0530,2265,,,47.4,62.2
2025-01-02 07:34:57 +0530,2266,,,47.6,61.8
2025-01-02 07:35:20 +0530,2267,,,48.3,62.3
2025-01-02 07:35:42 +0530,2268,,,47.8,59.4
2025-01-02 07:36:05 +0530,2269,,,47.7,61.4
2025-01-02 07:36:27 +0530,2270,,,46.2,61.2
2025-01-02 07:36:50 +0530,2271,,,45.8,59.7
2025-01-02 07:37:12 +0530,2272,,,46.0,60.3
2025-01-02 07:37:35 +0530,2273,,,46.2,60.9
2025-01-02 07:37:57 +0530,2274,,,47.4,59.4
2025-01-02 07:38:20 +0530,2275,,,46.9,61.1
2025-01-02 07:38:42 +0530,2276,,,46.1,60.4
2025-01-02 07:39:05 +0530,2277,,,46.3,59.9
2025-01-02 07:39:27 +0530,2278,,,46.8,59.9
2025-01-02 07:39:50 +0530,2279,,,47.1,61.6
2025-01-02 07:40:12 +0530,2280,,,46.2,60.3
2025-01-02 07:40:35 +0530,2281,,,46.4,60.4
2025-01-02 07:40:57 +0530,2282,,,47.3,61.9
2025-01-02 07:41:20 +0530,2283,,,46.4,61.9
2025-01-02 07:41:42 +0530,2284,,,46.9,62.8
2025-01-02 07:42:05 +0530,2285,,,48.6,63.8
2025-01-02 07:42:27 +0530,2286,,,47.6,61.6
2025-01-02 07:42:50 +0530,2287,,,47.1,59.5
2025-01-02 07:43:13 +0530,2288,,,48.0,62.9
2025-01-02 07:43:35 +0530,2289,,,47.5,63.5
2025-01-02 07:43:58 +0530,2290,,,46.7,59.5
2025-01-02 07:44:20 +0530,2291,,,45.1,61.9
2025-01-02 07:44:43 +0530,2292,,,45.7,61.7
2025-01-02 07:45:05 +0530,2293,,,44.8,58.5
2025-01-02 07:45:28 +0530,2294,,,46.7,60.4
2025-01-02 07:45:51 +0530,2295,,,46.2,60.4
2025-01-02 07:46:13 +0530,2296,,,45.5,59.6
2025-01-02 07:46:36 +0530,2297,,,45.3,59.9
2025-01-02 07:46:58 +0530,2298,,,46.2,61.0
2025-01-02 07:47:21 +0530,2299,,,46.7,60.8
2025-01-02 07:47:43 +0530,2300,,,45.8,59.2
2025-01-02 07:48:05 +0530,2301,,,45.6,58.1
2025-01-02 07:48:28 +0530,2302,,,47.4,59.9
2025-01-02 07:48:51 +0530,2303,,,47.4,60.9
2025-01-02 07:49:13 +0530,2304,,,46.5,61.5
2025-01-02 07:49:36 +0530,2305,,,46.1,58.9
2025-01-02 07:49:58 +0530,2306,,,45.9,60.4
2025-01-02 07:50:21 +0530,2307,,,46.6,60.9
2025-01-02 07:50:43 +0530,2308,,,46.4,59.4
2025-01-02 07:51:05 +0530,2309,,,46.5,61.4
2025-01-02 07:51:28 +0530,2310,,,46.0,60.1
2025-01-02 07:51:51 +0530,2311,,,46.6,60.0
2025-01-02 07:52:13 +0530,2312,,,47.0,62.5
2025-01-02 07:52:36 +0530,2313,,,46.3,61.9
2025-01-02 07:52:58 +0530,2314,,,45.6,60.3
2025-01-02 07:53:21 +0530,2315,,,47.1,61.3
2025-01-02 07:53:43 +0530,2316,,,46.6,61.0
2025-01-02 07:54:06 +0530,2317,,,45.2,60.9
2025-01-02 07:54:28 +0530,2318,,,45.9,59.6
2025-01-02 07:54:51 +0530,2319,,,44.7,58.8
2025-01-02 07:55:14 +0530,2320,,,44.0,57.1
2025-01-02 07:55:36 +0530,2321,,,44.8,57.7
2025-01-02 07:55:58 +0530,2322,,,45.1,59.8
2025-01-02 07:56:21 +0530,2323,,,44.3,58.7
2025-01-02 07:56:43 +0530,2324,,,43.5,55.3
2025-01-02 07:57:06 +0530,2325,,,45.3,60.4
2025-01-02 07:57:28 +0530,2326,,,44.7,58.4
2025-01-02 07:57:51 +0530,2327,,,45.2,62.8
2025-01-02 07:58:13 +0530,2328,,,45.1,61.6
2025-01-02 07:58:36 +0530,2329,,,46.1,59.8
2025-01-02 07:58:58 +0530,2330,,,44.9,58.4
2025-01-02 07:59:21 +0530,2331,,,45.5,60.2
2025-01-02 07:59:43 +0530,2332,,,45.7,60.6
2025-01-02 08:00:06 +0530,2333,,,45.2,59.1
2025-01-02 08:00:29 +0530,2334,,,45.6,60.6
2025-01-02 08:00:51 +0530,2335,,,45.9,61.4
2025-01-02 08:01:14 +0530,2336,,,46.1,59.7
2025-01-02 08:01:36 +0530,2337,,,45.7,59.1
2025-01-02 08:01:59 +0530,2338,,,45.4,58.1
2025-01-02 08:02:21 +0530,2339,,,47.3,60.5
2025-01-02 08:02:44 +0530,2340,,,45.3,57.4
2025-01-02 08:03:06 +0530,2341,,,45.6,58.5
2025-01-02 08:03:29 +0530,2342,,,45.9,60.8
2025-01-02 08:03:51 +0530,2343,,,46.0,60.9
2025-01-02 08:04:14 +0530,2344,,,45.7,58.0
2025-01-02 08:04:36 +0530,2345,,,46.1,59.2
2025-01-02 08:04:59 +0530,2346,,,45.4,58.4
2025-01-02 08:05:21 +0530,2347,,,44.0,57.9
2025-01-02 08:05:44 +0530,2348,,,45.1,58.4
2025-01-02 08:06:06 +0530,2349,,,44.6,59.2
2025-01-02 08:06:29 +0530,2350,,,44.6,58.7
2025-01-02 08:06:52 +0530,2351,,,46.4,61.1
2025-01-02 08:07:14 +0530,2352,,,45.1,57.1
2025-01-02 08:07:37 +0530,2353,,,46.6,61.5
2025-01-02 08:07:59 +0530,2354,,,44.7,58.6
2025-01-02 08:08:22 +0530,2355,,,45.6,59.6
2025-01-02 08:08:44 +0530,2356,,,45.8,59.1
2025-01-02 08:09:07 +0530,2357,,,45.4,58.8
2025-01-02 08:09:29 +0530,2358,,,45.4,58.1
2025-01-02 08:09:52 +0530,2359,,,46.0,59.1
2025-01-02 08:10:14 +0530,2360,,,44.3,55.8
2025-01-02 08:10:36 +0530,2361,,,45.2,59.1
2025-01-02 08:10:59 +0530,2362,,,44.8,60.2
2025-01-02 08:11:21 +0530,2363,,,44.6,58.5
2025-01-02 08:11:44 +0530,2364,,,43.9,58.1
2025-01-02 08:12:06 +0530,2365,,,43.6,55.9
2025-01-02 08:12:29 +0530,2366,,,44.0,58.3
2025-01-02 08:12:51 +0530,2367,,,44.4,56.0
2025-01-02 08:13:14 +0530,2368,,,44.7,57.8
2025-01-02 08:13:36 +0530,2369,,,44.3,58.4
2025-01-02 08:13:59 +0530,2370,,,45.2,59.9
2025-01-02 08:14:22 +0530,2371,,,44.3,58.5
2025-01-02 08:14:44 +0530,2372,,,44.7,58.9
2025-01-02 08:15:06 +0530,2373,,,44.3,59.7
2025-01-02 08:15:29 +0530,2374,,,46.3,62.9
2025-01-02 08:15:51 +0530,2375,,,45.4,60.0
2025-01-02 08:16:14 +0530,2376,,,46.0,60.4
2025-01-02 08:16:36 +0530,2377,,,44.7,59.3
2025-01-02 08:16:59 +0530,2378,,,46.0,59.8
2025-01-02 08:17:21 +0530,2379,,,46.1,60.6
2025-01-02 08:17:44 +0530,2380,,,45.2,61.1
2025-01-02 08:18:06 +0530,2381,,,44.2,60.2
2025-01-02 08:18:29 +0530,2382,,,44.8,58.3
2025-01-02 08:18:51 +0530,2383,,,44.8,59.6
2025-01-02 08:19:14 +0530,2384,,,44.1,59.5
2025-01-02 08:19:36 +0530,2385,,,44.8,60.7
2025-01-02 08:19:59 +0530,2386,,,45.5,59.9
2025-01-02 08:20:22 +0530,2387,,,44.1,56.4
2025-01-02 08:20:44 +0530,2388,,,44.5,60.2
2025-01-02 08:21:07 +0530,2389,,,45.5,58.9
2025-01-02 08:21:29 +0530,2390,,,43.9,58.3
2025-01-02 08:21:52 +0530,2391,,,43.9,57.9
2025-01-02 08:22:14 +0530,2392,,,43.9,56.7
2025-01-02 08:22:37 +0530,2393,,,44.7,57.5
2025-01-02 08:22:59 +0530,2394,,,44.0,58.3
2025-01-02 08:23:21 +0530,2395,,,44.2,58.6
2025-01-02 08:23:44 +0530,2396,,,44.9,60.4
2025-01-02 08:24:07 +0530,2397,,,43.8,56.7
2025-01-02 08:24:29 +0530,2398,,,45.0,62.3
2025-01-02 08:24:52 +0530,2399,,,43.6,57.1
2025-01-02 08:25:14 +0530,2400,,,44.3,57.9
2025-01-02 08:25:37 +0530,2401,,,44.3,60.4
2025-01-02 08:25:59 +0530,2402,,,43.9,57.4
2025-01-02 08:26:22 +0530,2403,,,43.7,59.4
2025-01-02 08:26:44 +0530,2404,,,44.3,59.4
2025-01-02 08:27:07 +0530,2405,,,44.4,58.3
2025-01-02 08:27:29 +0530,2406,,,42.8,55.9
2025-01-02 08:27:52 +0530,2407,,,43.1,58.3
2025-01-02 08:28:14 +0530,2408,,,45.0,59.8
2025-01-02 08:28:36 +0530,2409,,,43.8,59.2
2025-01-02 08:28:59 +0530,2410,,,43.9,58.2
2025-01-02 08:29:22 +0530,2411,,,43.8,57.5
2025-01-02 08:29:44 +0530,2412,,,44.9,58.5
2025-01-02 08:30:07 +0530,2413,,,43.0,56.7
2025-01-02 08:30:29 +0530,2414,,,43.8,57.8
2025-01-02 08:30:52 +0530,2415,,,44.4,59.2
2025-01-02 08:31:15 +0530,2416,,,43.0,56.4
2025-01-02 08:31:37 +0530,2417,,,43.3,57.5
2025-01-02 08:32:00 +0530,2418,,,43.9,57.0
2025-01-02 08:32:23 +0530,2419,,,45.7,60.4
2025-01-02 08:32:45 +0530,2420,,,44.7,60.2
2025-01-02 08:33:08 +0530,2421,,,45.3,61.1
2025-01-02 08:33:30 +0530,2422,,,45.6,61.6
2025-01-02 08:33:53 +0530,2423,,,44.3,58.6
2025-01-02 08:34:15 +0530,2424,,,43.9,58.9
2025-01-02 08:34:38 +0530,2425,,,44.9,60.0
2025-01-02 08:35:00 +0530,2426,,,44.6,60.4
2025-01-02 08:35:23 +0530,2427,,,43.5,57.4
2025-01-02 08:35:45 +0530,2428,,,45.2,59.2
2025-01-02 08:36:08 +0530,2429,,,44.7,59.8
2025-01-02 08:36:30 +0530,2430,,,43.8,57.0
2025-01-02 08:36:53 +0530,2431,,,44.0,61.4
2025-01-02 08:37:15 +0530,2432,,,44.8,59.2
2025-01-02 08:37:38 +0530,2433,,,45.5,59.6
2025-01-02 08:38:00 +0530,2434,,,45.5,60.8
2025-01-02 08:38:23 +0530,2435,,,45.8,60.6
2025-01-02 08:38:46 +0530,2436,,,44.9,58.1
2025-01-02 08:39:08 +0530,2437,,,44.9,58.7
2025-01-02 08:39:30 +0530,2438,,,44.3,58.5
2025-01-02 08:39:53 +0530,2439,,,45.3,61.0
2025-01-02 08:40:15 +0530,2440,,,44.5,60.5
2025-01-02 08:40:38 +0530,2441,,,44.3,62.2
2025-01-02 08:41:00 +0530,2442,,,44.6,59.6
2025-01-02 08:41:23 +0530,2443,,,45.6,60.1
2025-01-02 08:41:45 +0530,2444,,,45.1,61.1
2025-01-02 08:42:08 +0530,2445,,,44.5,60.1
2025-01-02 08:42:30 +0530,2446,,,45.5,60.3
2025-01-02 08:42:53 +0530,2447,,,44.4,58.1
2025-01-02 08:43:15 +0530,2448,,,43.9,57.9
2025-01-02 08:43:38 +0530,2449,,,45.7,61.9
2025-01-02 08:44:00 +0530,2450,,,44.4,59.5
2025-01-02 08:44:23 +0530,2451,,,44.7,57.4
2025-01-02 08:44:45 +0530,2452,,,44.7,59.9
2025-01-02 08:45:08 +0530,2453,,,43.6,59.4
2025-01-02 08:45:30 +0530,2454,,,44.9,60.6
2025-01-02 08:45:53 +0530,2455,,,44.6,59.4
2025-01-02 08:46:16 +0530,2456,,,46.1,60.7
2025-01-02 08:46:38 +0530,2457,,,45.4,64.0
2025-01-02 08:47:01 +0530,2458,,,44.7,60.6
2025-01-02 08:47:23 +0530,2459,,,44.1,60.0
2025-01-02 08:47:46 +0530,2460,,,43.3,59.3
2025-01-02 08:48:08 +0530,2461,,,44.3,60.5
2025-01-02 08:48:31 +0530,2462,,,44.6,60.0
2025-01-02 08:48:53 +0530,2463,,,45.1,60.1
2025-01-02 08:49:15 +0530,2464,,,44.8,60.6
2025-01-02 08:49:38 +0530,2465,,,43.9,58.8
2025-01-02 08:50:01 +0530,2466,,,43.7,58.9
2025-01-02 08:50:23 +0530,2467,,,45.0,62.3
2025-01-02 08:50:46 +0530,2468,,,43.8,59.0
2025-01-02 08:51:09 +0530,2469,,,45.2,59.9
2025-01-02 08:51:32 +0530,2470,,,44.5,58.2
2025-01-02 08:51:54 +0530,2471,,,44.2,57.6
2025-01-02 08:52:16 +0530,2472,,,43.6,58.9
2025-01-02 08:52:39 +0530,2473,,,42.9,57.1
2025-01-02 08:53:03 +0530,2474,,,43.0,57.8
2025-01-02 08:53:26 +0530,2475,,,44.9,60.2
2025-01-02 08:53:48 +0530,2476,,,46.5,62.1
2025-01-02 08:54:11 +0530,2477,,,45.2,59.8
2025-01-02 08:54:33 +0530,2478,,,44.3,59.8
2025-01-02 08:54:56 +0530,2479,,,45.0,59.6
2025-01-02 08:55:18 +0530,2480,,,45.4,59.3
2025-01-02 08:55:41 +0530,2481,,,45.5,60.7
2025-01-02 08:56:03 +0530,2482,,,45.4,62.0
2025-01-02 08:56:26 +0530,2483,,,46.3,64.9
2025-01-02 08:56:48 +0530,2484,,,45.0,64.4
2025-01-02 08:57:10 +0530,2485,,,44.7,63.1
2025-01-02 08:57:33 +0530,2486,,,44.5,61.0
2025-01-02 08:57:56 +0530,2487,,,45.2,59.5
2025-01-02 08:58:18 +0530,2488,,,44.1,57.6
2025-01-02 08:58:41 +0530,2489,,,44.1,59.6
2025-01-02 08:59:03 +0530,2490,,,44.0,61.2
2025-01-02 08:59:26 +0530,2491,,,44.7,60.9
2025-01-02 08:59:48 +0530,2492,,,44.4,62.5
2025-01-02 09:00:11 +0530,2493,,,44.6,62.3
2025-01-02 09:00:33 +0530,2494,,,43.1,58.1
2025-01-02 09:00:56 +0530,2495,,,45.9,62.6
2025-01-02 09:01:18 +0530,2496,,,45.2,61.6
2025-01-02 09:01:41 +0530,2497,,,44.8,62.5
2025-01-02 09:02:03 +0530,2498,,,45.0,62.2
2025-01-02 09:02:26 +0530,2499,,,45.3,61.6
2025-01-02 09:02:48 +0530,2500,,,43.3,58.2
2025-01-02 09:03:11 +0530,2501,,,44.6,62.3
2025-01-02 09:03:33 +0530,2502,,,45.0,62.1
2025-01-02 09:03:55 +0530,2503,,,44.5,59.6
2025-01-02 09:04:18 +0530,2504,,,45.9,61.6
2025-01-02 09:04:40 +0530,2505,,,44.4,61.0
2025-01-02 09:05:03 +0530,2506,,,44.3,62.6
2025-01-02 09:05:25 +0530,2507,,,45.3,63.9
2025-01-02 09:05:48 +0530,2508,,,45.8,59.3
2025-01-02 09:06:10 +0530,2509,,,46.4,60.9
2025-01-02 09:06:32 +0530,2510,,,45.5,62.6
2025-01-02 09:06:55 +0530,2511,,,45.0,62.9
2025-01-02 09:07:17 +0530,2512,,,45.8,62.4
2025-01-02 09:07:40 +0530,2513,,,44.8,61.6
2025-01-02 09:08:02 +0530,2514,,,44.2,60.9
2025-01-02 09:08:25 +0530,2515,,,43.5,57.8
2025-01-02 09:08:47 +0530,2516,,,46.0,61.9
2025-01-02 09:09:10 +0530,2517,,,45.4,61.2
2025-01-02 09:09:32 +0530,2518,,,43.2,57.1
2025-01-02 09:09:55 +0530,2519,,,43.7,59.5
2025-01-02 09:10:17 +0530,2520,,,44.9,60.1
2025-01-02 09:10:40 +0530,2521,,,44.9,62.7
2025-01-02 09:11:02 +0530,2522,,,44.8,63.8
2025-01-02 09:11:25 +0530,2523,,,44.9,62.4
2025-01-02 09:11:47 +0530,2524,,,43.7,61.3
2025-01-02 09:12:10 +0530,2525,,,45.7,63.7
2025-01-02 09:12:33 +0530,2526,,,44.2,61.2
2025-01-02 09:12:55 +0530,2527,,,43.5,58.0
2025-01-02 09:13:17 +0530,2528,,,43.6,61.5
2025-01-02 09:13:40 +0530,2529,,,45.0,62.5
2025-01-02 09:14:02 +0530,2530,,,44.3,60.6
2025-01-02 09:14:25 +0530,2531,,,44.4,60.9
2025-01-02 09:14:47 +0530,2532,,,43.6,58.8
2025-01-02 09:15:10 +0530,2533,,,43.3,57.1
2025-01-02 09:15:32 +0530,2534,,,43.9,59.2
2025-01-02 09:15:55 +0530,2535,,,44.6,60.2
2025-01-02 09:16:17 +0530,2536,,,44.1,62.0
2025-01-02 09:16:40 +0530,2537,,,44.4,61.4
2025-01-02 09:17:02 +0530,2538,,,45.1,60.9
2025-01-02 09:17:25 +0530,2539,,,45.9,62.5
2025-01-02 09:17:47 +0530,2540,,,44.2,58.8
2025-01-02 09:18:10 +0530,2541,,,44.5,62.7
2025-01-02 09:18:32 +0530,2542,,,44.0,62.6
2025-01-02 09:18:55 +0530,2543,,,45.0,64.5
2025-01-02 09:19:17 +0530,2544,,,44.0,62.2
2025-01-02 09:19:40 +0530,2545,,,44.4,60.4
2025-01-02 09:20:02 +0530,2546,,,45.8,63.5
2025-01-02 09:20:25 +0530,2547,,,45.1,62.5
2025-01-02 09:20:47 +0530,2548,,,45.6,62.4
2025-01-02 09:21:10 +0530,2549,,,44.7,59.5
2025-01-02 09:21:32 +0530,2550,,,45.6,63.5
2025-01-02 09:21:55 +0530,2551,,,45.2,61.1
2025-01-02 09:22:17 +0530,2552,,,45.3,62.7
2025-01-02 09:22:40 +0530,2553,,,46.0,64.5
2025-01-02 09:23:03 +0530,2554,,,44.6,63.5
2025-01-02 09:23:25 +0530,2555,,,44.8,62.8
2025-01-02 09:23:48 +0530,2556,,,44.7,63.4
2025-01-02 09:24:10 +0530,2557,,,44.9,62.9
2025-01-02 09:24:33 +0530,2558,,,45.1,63.0
2025-01-02 09:24:55 +0530,2559,,,44.2,61.6
2025-01-02 09:25:18 +0530,2560,,,44.3,60.5
2025-01-02 09:25:40 +0530,2561,,,44.5,61.4
2025-01-02 09:26:03 +0530,2562,,,45.7,65.4
2025-01-02 09:26:25 +0530,2563,,,44.3,62.7
2025-01-02 09:26:48 +0530,2564,,,44.6,63.1
2025-01-02 09:27:10 +0530,2565,,,45.3,63.5
2025-01-02 09:27:33 +0530,2566,,,44.6,61.1
2025-01-02 09:27:55 +0530,2567,,,44.2,62.2
2025-01-02 09:28:18 +0530,2568,,,44.4,60.8
2025-01-02 09:28:40 +0530,2569,,,45.6,62.1
2025-01-02 09:29:03 +0530,2570,,,45.4,61.0
2025-01-02 09:29:26 +0530,2571,,,45.2,61.9
2025-01-02 09:29:48 +0530,2572,,,45.1,61.1
2025-01-02 09:30:11 +0530,2573,,,45.3,62.3
2025-01-02 09:30:33 +0530,2574,,,44.4,60.7
2025-01-02 09:30:55 +0530,2575,,,43.8,60.1
2025-01-02 09:31:18 +0530,2576,,,43.8,57.8
2025-01-02 09:31:41 +0530,2577,,,45.8,63.3
2025-01-02 09:32:03 +0530,2578,,,45.4,62.5
2025-01-02 09:32:26 +0530,2579,,,43.7,61.5
2025-01-02 09:32:48 +0530,2580,,,44.2,63.6
2025-01-02 09:33:11 +0530,2581,,,44.5,65.5
2025-01-02 09:33:33 +0530,2582,,,43.8,61.9
2025-01-02 09:33:56 +0530,2583,,,44.0,59.2
2025-01-02 09:34:18 +0530,2584,,,44.3,61.3
2025-01-02 09:34:41 +0530,2585,,,45.0,62.6
2025-01-02 09:35:03 +0530,2586,,,45.6,65.1
2025-01-02 09:35:26 +0530,2587,,,46.0,64.2
2025-01-02 09:35:48 +0530,2588,,,44.1,62.7
2025-01-02 09:36:11 +0530,2589,,,43.4,58.4
2025-01-02 09:36:33 +0530,2590,,,43.6,60.5
2025-01-02 09:36:56 +0530,2591,,,44.3,61.9
2025-01-02 09:37:18 +0530,2592,,,45.5,63.3
2025-01-02 09:37:41 +0530,2593,,,45.5,62.1
2025-01-02 09:38:04 +0530,2594,,,43.3,62.2
2025-01-02 09:38:26 +0530,2595,,,44.6,62.7
2025-01-02 09:38:48 +0530,2596,,,45.7,67.5
2025-01-02 09:39:11 +0530,2597,,,45.3,64.1
2025-01-02 09:39:33 +0530,2598,,,44.4,60.4
2025-01-02 09:39:56 +0530,2599,,,46.0,62.8
2025-01-02 09:40:18 +0530,2600,,,46.3,64.7
2025-01-02 09:40:41 +0530,2601,,,45.1,61.9
2025-01-02 09:41:04 +0530,2602,,,45.9,63.6
2025-01-02 09:41:26 +0530,2603,,,45.9,64.4
2025-01-02 09:41:49 +0530,2604,,,44.3,62.6
2025-01-02 09:42:11 +0530,2605,,,44.5,64.4
2025-01-02 09:42:34 +0530,2606,,,44.5,59.3
2025-01-02 09:42:56 +0530,2607,,,44.9,61.6
2025-01-02 09:43:19 +0530,2608,,,44.0,62.5
2025-01-02 09:43:41 +0530,2609,,,44.9,66.6
2025-01-02 09:44:04 +0530,2610,,,45.1,65.5
2025-01-02 09:44:26 +0530,2611,,,45.5,63.8
2025-01-02 09:44:49 +0530,2612,,,44.6,63.0
2025-01-02 09:45:11 +0530,2613,,,45.3,63.0
2025-01-02 09:45:34 +0530,2614,,,44.8,61.6
2025-01-02 09:45:56 +0530,2615,,,45.1,60.4
2025-01-02 09:46:19 +0530,2616,,,44.3,59.3
2025-01-02 09:46:41 +0530,2617,,,45.8,60.7
2025-01-02 09:47:04 +0530,2618,,,45.1,61.3
2025-01-02 09:47:26 +0530,2619,,,44.8,62.8
2025-01-02 09:47:48 +0530,2620,,,45.0,62.5
2025-01-02 09:48:11 +0530,2621,,,45.1,60.5
2025-01-02 09:48:33 +0530,2622,,,44.8,61.7
2025-01-02 09:48:56 +0530,2623,,,44.6,62.8
2025-01-02 09:49:18 +0530,2624,,,44.7,61.3
2025-01-02 09:49:41 +0530,2625,,,44.0,59.9
2025-01-02 09:50:04 +0530,2626,,,45.0,60.9
2025-01-02 09:50:27 +0530,2627,,,45.0,60.9
